id_detalle;linea_orden;orden_id_orden;vendedor_id_vendedor;cantidad;producto_id_producto
43907;3;8729;40;2;2812
43908;2;8729;52;1;6308
43909;4;8729;68;1;1948
43910;1;8729;95;2;761
43911;1;8730;43;1;5041
43912;2;8730;59;3;8056
43913;3;8730;66;1;7652
43914;5;8731;20;1;8149
43915;3;8731;21;1;7379
43916;4;8731;41;3;6294
43917;1;8731;55;2;7174
43918;2;8731;67;1;2317
43919;2;8732;19;2;4748
43920;1;8732;22;2;1236
43921;1;8733;10;2;9077
43922;3;8733;24;3;6320
43923;2;8733;63;3;9781
43924;3;8734;11;1;9717
43925;2;8734;12;1;4329
43926;4;8734;55;3;9592
43927;1;8734;60;3;4074
43928;1;8735;88;1;1803
43929;3;8736;8;2;4490
43930;2;8736;20;2;6370
43931;4;8736;27;1;1361
43932;1;8736;40;3;5556
43933;1;8737;83;2;999
43934;2;8737;91;2;8858
43935;5;8738;1;3;3986
43936;6;8738;6;3;9310
43937;2;8738;16;2;5634
43938;4;8738;18;2;5322
43939;3;8738;30;3;9927
43940;1;8738;77;3;6439
43941;1;8739;14;2;1830
43942;3;8739;60;2;3128
43943;2;8739;62;3;4090
43944;1;8740;26;2;9453
43945;2;8740;30;2;6495
43946;5;8740;34;2;8195
43947;4;8740;51;3;4570
43948;6;8740;52;2;5045
43949;3;8740;54;1;1977
43950;8;8740;54;3;2339
43951;7;8740;72;3;235
43952;3;8741;11;1;4859
43953;1;8741;22;3;4410
43954;2;8741;94;3;8280
43955;3;8742;17;1;386
43956;2;8742;33;3;9194
43957;1;8742;88;2;1843
43958;2;8743;12;3;2979
43959;4;8743;12;1;9230
43960;8;8743;17;2;9354
43961;7;8743;48;1;1507
43962;6;8743;60;1;4170
43963;5;8743;63;2;6446
43964;3;8743;73;2;2855
43965;1;8743;90;2;9452
43966;9;8743;100;1;3857
43967;2;8744;84;2;467
43968;1;8744;86;2;4375
43969;1;8745;7;3;1199
43970;4;8745;40;3;9494
43971;3;8745;67;1;8853
43972;5;8745;95;2;3108
43973;2;8745;97;2;8828
43974;2;8746;15;2;407
43975;1;8746;35;2;9727
43976;4;8746;41;2;2972
43977;3;8746;59;1;8880
43978;3;8747;17;2;1022
43979;1;8747;20;2;2106
43980;2;8747;73;1;5025
43981;9;8748;2;3;2393
43982;4;8748;15;1;1915
43983;3;8748;22;1;5832
43984;2;8748;27;2;7921
43985;1;8748;47;3;1531
43986;7;8748;56;3;5224
43987;8;8748;91;3;5600
43988;6;8748;94;2;8773
43989;5;8748;95;1;4499
43990;7;8749;3;3;5243
43991;3;8749;5;1;2960
43992;2;8749;6;3;9466
43993;5;8749;7;1;292
43994;1;8749;16;3;8205
43995;4;8749;21;2;9075
43996;6;8749;30;3;3252
43997;2;8750;16;2;8072
43998;3;8750;43;2;8134
43999;1;8750;69;1;8798
44000;7;8751;15;1;9823
44001;4;8751;42;2;143
44002;5;8751;46;3;5320
44003;1;8751;75;2;2713
44004;3;8751;82;2;543
44005;6;8751;94;2;6862
44006;2;8751;99;1;5401
44007;3;8752;20;2;1387
44008;1;8752;41;1;2223
44009;2;8752;42;1;5659
44010;2;8753;4;1;5012
44011;3;8753;13;1;3302
44012;4;8753;25;2;3675
44013;7;8753;32;2;3036
44014;5;8753;39;2;5280
44015;6;8753;80;1;7347
44016;1;8753;90;3;46
44017;1;8754;57;2;7923
44018;1;8755;11;2;1166
44019;8;8755;12;2;5956
44020;6;8755;34;1;8132
44021;3;8755;59;3;5329
44022;2;8755;67;2;1914
44023;4;8755;79;2;3463
44024;5;8755;93;3;8811
44025;7;8755;100;1;8888
44026;3;8756;6;3;1009
44027;1;8756;17;1;7510
44028;8;8756;28;1;6957
44029;4;8756;52;2;5346
44030;6;8756;70;1;1716
44031;2;8756;73;1;1518
44032;5;8756;75;3;9586
44033;7;8756;86;2;5576
44034;1;8757;74;2;8894
44035;2;8757;74;3;3866
44036;1;8758;14;3;3123
44037;2;8758;68;1;500
44038;7;8759;1;1;9169
44039;5;8759;14;3;7575
44040;1;8759;15;3;1458
44041;8;8759;29;3;2274
44042;2;8759;37;1;2230
44043;4;8759;51;1;1793
44044;3;8759;89;2;7575
44045;6;8759;91;1;4054
44046;1;8760;97;3;5960
44047;2;8761;26;1;5312
44048;3;8761;28;3;892
44049;1;8761;83;1;9714
44050;4;8762;27;3;5160
44051;2;8762;29;2;706
44052;7;8762;41;1;3572
44053;6;8762;57;3;5583
44054;1;8762;86;3;7067
44055;3;8762;87;2;8353
44056;5;8762;100;3;5090
44057;2;8763;10;3;6873
44058;1;8763;12;2;8614
44059;3;8763;47;1;5916
44060;4;8763;66;3;503
44061;1;8764;47;3;8041
44062;4;8764;65;3;3505
44063;6;8764;65;3;4227
44064;2;8764;66;3;6366
44065;7;8764;67;3;8423
44066;5;8764;71;3;2239
44067;3;8764;84;2;1635
44068;8;8765;19;2;1827
44069;7;8765;26;1;7554
44070;3;8765;30;3;4271
44071;4;8765;42;2;1841
44072;2;8765;63;3;2185
44073;6;8765;63;2;5258
44074;5;8765;67;1;4907
44075;1;8765;79;2;2785
44076;1;8766;33;1;255
44077;4;8766;40;3;2280
44078;5;8766;53;3;1772
44079;2;8766;94;2;4143
44080;3;8766;99;1;8698
44081;2;8767;3;2;6694
44082;4;8767;33;3;6844
44083;1;8767;34;3;4212
44084;3;8767;40;1;4595
44085;8;8767;50;3;1722
44086;5;8767;93;2;6434
44087;6;8767;93;3;3150
44088;7;8767;97;2;8317
44089;4;8768;10;1;8345
44090;2;8768;15;3;7451
44091;1;8768;39;2;6458
44092;3;8768;68;3;4474
44093;5;8768;74;2;3777
44094;2;8769;62;1;7769
44095;6;8769;67;2;6508
44096;1;8769;73;3;4041
44097;3;8769;84;2;8164
44098;5;8769;84;2;2463
44099;4;8769;95;1;5282
44100;5;8770;5;1;267
44101;4;8770;6;3;8807
44102;7;8770;17;3;571
44103;8;8770;20;2;5912
44104;3;8770;27;3;1354
44105;6;8770;37;3;3595
44106;1;8770;48;1;2135
44107;2;8770;67;3;4912
44108;1;8771;49;1;7883
44109;4;8771;53;2;4528
44110;3;8771;76;1;4376
44111;2;8771;93;1;5101
44112;1;8772;39;3;3305
44113;3;8773;3;1;7617
44114;1;8773;19;3;4356
44115;8;8773;43;3;3421
44116;4;8773;46;2;5262
44117;5;8773;58;1;7149
44118;9;8773;62;3;5436
44119;7;8773;63;2;4672
44120;2;8773;75;3;1967
44121;6;8773;97;1;7209
44122;1;8774;83;2;651
44123;2;8775;7;1;1193
44124;1;8775;37;1;8613
44125;6;8776;2;3;1509
44126;3;8776;10;3;7064
44127;2;8776;17;1;884
44128;4;8776;22;1;5487
44129;5;8776;78;3;3183
44130;1;8776;81;2;5696
44131;7;8776;83;1;6704
44132;9;8777;21;3;9056
44133;5;8777;29;1;4767
44134;3;8777;37;1;6168
44135;2;8777;39;3;3187
44136;4;8777;42;3;1590
44137;1;8777;51;2;5465
44138;6;8777;77;2;518
44139;8;8777;78;3;1862
44140;7;8777;83;2;8686
44141;1;8778;36;1;3450
44142;8;8779;3;2;2707
44143;6;8779;9;3;6071
44144;4;8779;28;3;4769
44145;1;8779;59;3;9581
44146;2;8779;79;2;7273
44147;5;8779;91;2;2257
44148;3;8779;93;1;2544
44149;7;8779;95;2;7687
44150;1;8780;17;2;3494
44151;2;8780;72;2;6400
44152;1;8781;46;1;2
44153;2;8781;49;3;1945
44154;3;8781;85;3;9564
44155;4;8781;87;1;4628
44156;2;8782;10;2;8955
44157;1;8782;51;3;5753
44158;3;8783;9;2;9355
44159;5;8783;29;1;4381
44160;1;8783;44;2;6229
44161;2;8783;83;3;8133
44162;6;8783;87;2;7702
44163;4;8783;100;2;3876
44164;1;8784;54;3;8864
44165;2;8784;90;3;3248
44166;1;8785;21;3;954
44167;3;8785;66;3;1086
44168;2;8785;78;2;7180
44169;4;8785;94;3;706
44170;2;8786;79;3;5897
44171;1;8786;89;1;3370
44172;3;8787;6;3;4689
44173;2;8787;66;1;3824
44174;1;8787;92;2;3246
44175;2;8788;2;2;543
44176;1;8788;65;1;6416
44177;7;8789;11;3;680
44178;3;8789;26;3;5430
44179;5;8789;49;3;7182
44180;6;8789;56;3;4925
44181;1;8789;58;1;8943
44182;2;8789;84;2;6062
44183;4;8789;85;1;6889
44184;1;8790;13;1;1575
44185;7;8791;4;2;4034
44186;6;8791;9;1;9135
44187;9;8791;32;3;4019
44188;2;8791;48;1;2786
44189;4;8791;49;1;8542
44190;1;8791;55;1;4801
44191;5;8791;86;2;6703
44192;8;8791;88;1;3459
44193;3;8791;96;2;4215
44194;5;8792;28;3;8007
44195;4;8792;34;3;3488
44196;2;8792;55;1;6041
44197;1;8792;75;3;9203
44198;6;8792;85;1;2391
44199;3;8792;100;3;7760
44200;6;8793;1;3;4842
44201;8;8793;16;1;4469
44202;5;8793;27;3;7999
44203;7;8793;51;1;3637
44204;4;8793;55;2;4920
44205;2;8793;67;3;2750
44206;1;8793;75;1;9762
44207;3;8793;97;3;3000
44208;6;8794;1;2;3146
44209;5;8794;26;1;4787
44210;4;8794;41;2;8125
44211;2;8794;47;3;5791
44212;1;8794;63;3;9326
44213;3;8794;91;3;5393
44214;4;8795;5;1;9205
44215;6;8795;25;3;3778
44216;1;8795;44;3;2679
44217;3;8795;82;3;7302
44218;2;8795;83;1;2615
44219;5;8795;89;2;8852
44220;3;8796;9;3;7040
44221;4;8796;36;1;4888
44222;1;8796;69;3;4498
44223;2;8796;77;3;840
44224;3;8797;8;1;8182
44225;1;8797;35;3;3930
44226;4;8797;80;2;7285
44227;2;8797;81;2;567
44228;7;8798;7;3;7656
44229;1;8798;10;1;163
44230;4;8798;10;1;7852
44231;6;8798;10;2;1979
44232;3;8798;29;3;7592
44233;5;8798;62;3;8495
44234;9;8798;63;2;4899
44235;8;8798;78;3;7360
44236;2;8798;86;2;6569
44237;4;8799;8;2;9210
44238;2;8799;34;1;7068
44239;3;8799;39;3;7216
44240;1;8799;77;1;5436
44241;3;8800;18;1;3517
44242;2;8800;29;1;3399
44243;1;8800;42;1;3716
44244;4;8800;87;2;258
44245;5;8801;26;1;3803
44246;4;8801;48;1;4028
44247;1;8801;52;3;6823
44248;2;8801;74;1;8520
44249;3;8801;97;1;6087
44250;2;8802;29;3;2826
44251;4;8802;82;1;9918
44252;1;8802;83;2;4655
44253;3;8802;90;2;9756
44254;7;8803;9;1;6158
44255;1;8803;12;1;8929
44256;6;8803;26;3;7849
44257;4;8803;41;2;8548
44258;8;8803;45;1;8366
44259;2;8803;61;1;6279
44260;5;8803;70;2;3243
44261;3;8803;97;1;7260
44262;3;8804;5;2;3221
44263;4;8804;20;1;6068
44264;6;8804;44;3;9694
44265;1;8804;51;3;3159
44266;5;8804;70;1;9167
44267;7;8804;80;2;3588
44268;2;8804;84;1;5815
44269;8;8805;3;1;9659
44270;7;8805;11;3;6120
44271;3;8805;12;3;9587
44272;1;8805;44;1;6626
44273;2;8805;45;2;2567
44274;6;8805;55;1;5117
44275;4;8805;64;3;6127
44276;5;8805;94;3;9126
44277;1;8806;6;3;4207
44278;6;8806;25;3;2244
44279;3;8806;47;1;4928
44280;2;8806;56;2;8372
44281;5;8806;57;3;2806
44282;4;8806;72;2;9873
44283;7;8806;82;2;1263
44284;1;8807;13;1;8801
44285;3;8808;4;2;8176
44286;2;8808;34;2;6881
44287;4;8808;86;1;639
44288;1;8808;94;2;2193
44289;5;8808;97;3;1380
44290;4;8809;10;3;7674
44291;3;8809;20;2;3205
44292;6;8809;34;2;7142
44293;2;8809;67;1;5101
44294;5;8809;72;1;7212
44295;1;8809;94;2;620
44296;4;8810;8;2;2343
44297;3;8810;13;1;5502
44298;8;8810;29;1;7800
44299;2;8810;32;3;4806
44300;7;8810;45;2;30
44301;6;8810;51;1;5150
44302;5;8810;60;2;5364
44303;1;8810;69;1;915
44304;9;8810;99;1;9892
44305;1;8811;36;2;206
44306;2;8811;57;3;2394
44307;3;8812;53;1;2025
44308;2;8812;71;1;4534
44309;1;8812;81;2;5771
44310;9;8813;13;3;7983
44311;4;8813;16;3;8766
44312;2;8813;29;3;567
44313;5;8813;35;1;1268
44314;1;8813;62;1;8088
44315;7;8813;75;1;3462
44316;8;8813;77;2;7005
44317;6;8813;79;1;432
44318;3;8813;98;3;7445
44319;8;8814;29;3;9877
44320;3;8814;41;1;6474
44321;5;8814;50;1;944
44322;1;8814;62;2;5526
44323;4;8814;74;1;1917
44324;6;8814;77;1;3977
44325;7;8814;84;1;8122
44326;2;8814;90;3;8465
44327;8;8815;5;1;2179
44328;5;8815;11;1;9103
44329;4;8815;34;1;8170
44330;2;8815;38;3;9823
44331;3;8815;43;3;8481
44332;1;8815;64;1;1675
44333;6;8815;70;2;8487
44334;9;8815;76;2;8975
44335;7;8815;90;3;6512
44336;7;8816;9;3;2802
44337;1;8816;10;1;1429
44338;3;8816;15;3;9107
44339;9;8816;20;2;9974
44340;8;8816;45;1;6603
44341;6;8816;64;3;895
44342;4;8816;77;3;2449
44343;5;8816;86;2;8975
44344;2;8816;90;1;1032
44345;4;8817;25;1;4305
44346;5;8817;31;2;5790
44347;6;8817;32;3;2928
44348;2;8817;49;2;542
44349;1;8817;51;1;5412
44350;3;8817;55;2;6609
44351;7;8817;87;1;7038
44352;5;8818;6;3;6688
44353;6;8818;11;3;9008
44354;2;8818;30;2;4380
44355;3;8818;39;1;574
44356;1;8818;50;1;3610
44357;4;8818;51;1;7383
44358;5;8819;4;2;5314
44359;3;8819;25;3;6851
44360;2;8819;54;1;2704
44361;6;8819;56;1;1813
44362;4;8819;60;3;8843
44363;1;8819;83;2;8806
44364;7;8820;4;2;7864
44365;3;8820;20;1;2867
44366;8;8820;25;3;3710
44367;2;8820;34;2;5389
44368;1;8820;38;1;3317
44369;6;8820;53;3;6577
44370;4;8820;79;3;4438
44371;9;8820;84;2;2254
44372;5;8820;96;2;1200
44373;2;8821;22;1;4502
44374;1;8821;39;1;8882
44375;5;8821;39;2;8846
44376;4;8821;46;3;2812
44377;3;8821;54;3;2142
44378;6;8821;56;2;1532
44379;7;8821;74;2;18
44380;8;8821;99;2;7006
44381;1;8822;68;2;5388
44382;8;8823;12;2;6513
44383;7;8823;26;2;2423
44384;1;8823;35;1;5510
44385;3;8823;45;3;829
44386;6;8823;57;1;5199
44387;4;8823;64;2;635
44388;2;8823;66;1;7997
44389;5;8823;85;1;7574
44390;9;8823;98;2;8278
44391;2;8824;5;3;2833
44392;3;8824;8;3;4646
44393;1;8824;14;3;3488
44394;4;8825;22;1;5444
44395;1;8825;47;2;9285
44396;3;8825;48;2;3240
44397;2;8825;76;1;3896
44398;4;8826;17;2;8247
44399;7;8826;18;3;609
44400;9;8826;35;2;5830
44401;1;8826;48;3;4686
44402;5;8826;57;1;4339
44403;3;8826;69;1;4241
44404;6;8826;70;3;4109
44405;8;8826;75;3;6642
44406;2;8826;86;1;3683
44407;1;8827;5;2;5227
44408;2;8827;16;1;486
44409;4;8827;25;2;1312
44410;5;8827;43;2;7520
44411;6;8827;56;1;4328
44412;3;8827;69;3;5420
44413;6;8828;2;1;6394
44414;5;8828;7;1;8131
44415;7;8828;38;3;7600
44416;4;8828;39;1;6656
44417;3;8828;56;3;4746
44418;1;8828;71;3;3793
44419;2;8828;92;3;8942
44420;1;8829;19;3;3497
44421;5;8829;31;3;3145
44422;2;8829;36;2;4423
44423;6;8829;61;2;7300
44424;4;8829;65;3;806
44425;3;8829;71;1;4405
44426;6;8830;14;3;4243
44427;5;8830;16;2;3790
44428;3;8830;27;2;89
44429;1;8830;30;3;8994
44430;4;8830;45;2;8134
44431;2;8830;50;2;5468
44432;1;8831;55;1;4397
44433;2;8831;61;3;6864
44434;6;8832;13;2;566
44435;3;8832;27;2;5924
44436;2;8832;31;2;2457
44437;5;8832;69;2;5114
44438;1;8832;79;2;7437
44439;4;8832;88;2;328
44440;1;8833;19;2;4433
44441;3;8833;69;3;2538
44442;2;8833;82;1;3118
44443;2;8834;24;1;9581
44444;1;8834;95;2;5736
44445;2;8835;67;1;8552
44446;1;8835;73;2;1428
44447;7;8836;20;2;5953
44448;6;8836;22;1;2928
44449;1;8836;24;3;8868
44450;3;8836;24;1;125
44451;5;8836;45;3;5632
44452;2;8836;46;1;8207
44453;4;8836;61;1;6481
44454;9;8836;72;1;7209
44455;8;8836;81;1;2591
44456;3;8837;14;2;2370
44457;2;8837;36;3;7079
44458;1;8837;62;1;9031
44459;1;8838;15;2;6862
44460;7;8839;17;2;858
44461;5;8839;31;2;3805
44462;4;8839;38;2;6758
44463;3;8839;49;1;2682
44464;1;8839;57;1;229
44465;6;8839;84;3;7443
44466;2;8839;86;1;6165
44467;8;8840;4;1;2543
44468;1;8840;15;3;7471
44469;5;8840;24;3;4170
44470;3;8840;49;1;9534
44471;6;8840;59;1;3382
44472;4;8840;61;2;8834
44473;2;8840;62;3;4913
44474;7;8840;85;2;6648
44475;9;8840;89;2;6765
44476;7;8841;2;1;4423
44477;2;8841;6;3;7495
44478;3;8841;26;3;4568
44479;4;8841;32;1;8234
44480;5;8841;55;2;8204
44481;6;8841;58;1;1426
44482;1;8841;93;3;7488
44483;8;8841;95;1;3555
44484;1;8842;80;3;8264
44485;1;8843;66;3;6030
44486;2;8844;3;3;463
44487;1;8844;93;2;4463
44488;1;8845;81;1;4400
44489;1;8846;10;1;2078
44490;3;8846;23;2;1317
44491;2;8846;33;2;5282
44492;5;8846;46;2;4353
44493;7;8846;47;1;3596
44494;4;8846;71;2;4236
44495;6;8846;78;1;6771
44496;2;8847;12;2;400
44497;1;8847;49;2;2849
44498;6;8848;17;3;6811
44499;7;8848;22;1;4294
44500;2;8848;33;3;5900
44501;5;8848;59;3;2809
44502;1;8848;76;1;3509
44503;4;8848;82;1;7316
44504;3;8848;91;3;7983
44505;1;8849;26;3;2465
44506;4;8849;29;1;9966
44507;7;8849;29;2;9720
44508;6;8849;40;1;1463
44509;2;8849;51;2;6565
44510;3;8849;83;3;9822
44511;5;8849;86;1;4946
44512;6;8850;18;1;3011
44513;5;8850;28;3;1009
44514;9;8850;28;1;1459
44515;2;8850;30;2;3036
44516;8;8850;39;1;1005
44517;1;8850;66;3;3596
44518;7;8850;74;2;4033
44519;3;8850;77;3;7654
44520;4;8850;90;1;3449
44521;2;8851;27;2;6319
44522;5;8851;33;1;7880
44523;4;8851;85;3;9406
44524;3;8851;93;3;7483
44525;1;8851;98;1;4067
44526;3;8852;1;1;9796
44527;5;8852;3;2;6297
44528;2;8852;26;1;7811
44529;4;8852;29;2;4322
44530;1;8852;57;1;762
44531;6;8852;79;3;4424
44532;4;8853;3;2;3814
44533;7;8853;22;3;2608
44534;6;8853;48;2;9438
44535;1;8853;57;1;9387
44536;3;8853;64;3;7032
44537;2;8853;75;2;9714
44538;5;8853;99;1;6384
44539;2;8854;27;3;9088
44540;1;8854;33;1;5139
44541;4;8854;49;3;4787
44542;3;8854;55;2;5318
44543;7;8854;81;2;8142
44544;5;8854;94;1;3139
44545;6;8854;94;1;4174
44546;8;8854;94;3;5564
44547;1;8855;18;1;9032
44548;2;8855;38;3;4771
44549;3;8855;72;3;6027
44550;6;8856;9;3;1072
44551;2;8856;13;2;497
44552;3;8856;13;2;5346
44553;8;8856;41;1;3289
44554;4;8856;57;1;9221
44555;1;8856;63;2;4750
44556;9;8856;69;1;7069
44557;5;8856;98;1;5556
44558;7;8856;99;3;4677
44559;1;8857;23;1;3553
44560;2;8857;71;3;336
44561;1;8858;3;1;6654
44562;2;8858;5;3;4412
44563;3;8858;21;3;4649
44564;4;8858;32;2;2965
44565;5;8858;48;3;9889
44566;7;8858;50;1;8250
44567;6;8858;52;1;6228
44568;8;8858;98;1;174
44569;2;8859;51;1;5845
44570;3;8859;55;2;121
44571;4;8859;86;3;2491
44572;1;8859;94;3;9361
44573;1;8860;60;1;9365
44574;1;8861;5;1;7883
44575;4;8862;19;3;136
44576;3;8862;24;1;8856
44577;7;8862;62;2;2161
44578;1;8862;80;1;5014
44579;2;8862;80;2;8905
44580;6;8862;81;1;1128
44581;5;8862;86;2;2716
44582;2;8863;6;2;7998
44583;6;8863;14;1;7542
44584;5;8863;33;2;9071
44585;7;8863;45;1;1187
44586;4;8863;46;2;4702
44587;3;8863;54;3;5549
44588;1;8863;64;1;6472
44589;1;8864;80;3;3087
44590;1;8865;40;3;8639
44591;6;8866;2;2;2074
44592;2;8866;19;2;7647
44593;3;8866;30;1;3553
44594;1;8866;36;3;6536
44595;5;8866;38;1;6627
44596;4;8866;43;3;3123
44597;3;8867;15;2;4284
44598;4;8867;15;3;2240
44599;1;8867;32;2;3352
44600;2;8867;35;2;5806
44601;5;8867;98;1;5323
44602;4;8868;1;2;6217
44603;2;8868;7;1;8527
44604;6;8868;11;1;6635
44605;1;8868;22;3;5374
44606;3;8868;32;1;1321
44607;8;8868;52;2;5667
44608;7;8868;68;3;7012
44609;9;8868;77;3;4164
44610;5;8868;80;1;333
44611;3;8869;1;3;8575
44612;1;8869;39;3;4971
44613;2;8869;66;1;2565
44614;4;8869;80;3;9556
44615;6;8870;9;3;7350
44616;3;8870;17;3;1378
44617;4;8870;37;3;7009
44618;1;8870;51;3;7950
44619;5;8870;54;2;1086
44620;2;8870;87;2;8347
44621;1;8871;5;1;1483
44622;2;8871;32;2;377
44623;6;8871;55;3;6325
44624;5;8871;58;2;1605
44625;4;8871;66;3;6747
44626;3;8871;77;1;8923
44627;7;8871;80;1;1231
44628;2;8872;20;1;2639
44629;1;8872;66;1;3345
44630;4;8872;97;2;4374
44631;3;8872;100;2;8263
44632;1;8873;6;3;9052
44633;6;8873;6;1;8109
44634;3;8873;23;2;5061
44635;2;8873;25;3;7474
44636;5;8873;51;2;3894
44637;4;8873;53;1;2369
44638;5;8874;4;2;9256
44639;6;8874;10;3;5155
44640;4;8874;45;3;2217
44641;1;8874;56;1;8519
44642;9;8874;75;2;887
44643;2;8874;79;1;2893
44644;7;8874;91;1;8718
44645;8;8874;92;3;5979
44646;3;8874;99;2;1281
44647;5;8875;6;2;5791
44648;2;8875;9;2;3539
44649;1;8875;18;2;7755
44650;4;8875;35;2;5202
44651;8;8875;56;3;4214
44652;3;8875;62;3;3958
44653;9;8875;71;2;7967
44654;6;8875;80;3;7144
44655;7;8875;94;3;5584
44656;1;8876;1;3;5400
44657;2;8876;53;2;876
44658;3;8876;57;3;2632
44659;6;8877;4;1;2505
44660;8;8877;8;3;8158
44661;3;8877;11;1;8033
44662;9;8877;36;1;188
44663;2;8877;59;1;5853
44664;1;8877;73;1;6220
44665;4;8877;89;2;6292
44666;5;8877;95;2;4775
44667;7;8877;96;3;1859
44668;7;8878;16;1;4076
44669;6;8878;44;1;3416
44670;8;8878;53;1;3761
44671;5;8878;57;2;6854
44672;2;8878;69;2;4631
44673;3;8878;71;3;4604
44674;1;8878;79;2;2568
44675;4;8878;95;1;7678
44676;1;8879;69;2;8892
44677;2;8879;83;3;4495
44678;3;8879;84;2;5485
44679;5;8879;86;2;8070
44680;6;8879;88;1;6774
44681;7;8879;94;1;1784
44682;4;8879;98;3;9598
44683;3;8880;25;1;7830
44684;1;8880;64;2;8627
44685;4;8880;64;1;3491
44686;2;8880;91;1;7412
44687;1;8881;21;3;6537
44688;3;8881;29;3;6066
44689;5;8881;43;2;5232
44690;4;8881;74;2;5713
44691;6;8881;86;1;916
44692;2;8881;87;1;1318
44693;1;8882;32;1;9086
44694;1;8883;57;2;9755
44695;2;8883;97;1;2670
44696;4;8884;23;2;8301
44697;6;8884;29;3;9067
44698;1;8884;38;3;182
44699;2;8884;66;1;5365
44700;3;8884;89;1;9573
44701;5;8884;94;2;7094
44702;6;8885;9;3;507
44703;8;8885;9;2;4640
44704;5;8885;14;1;2067
44705;4;8885;16;3;8695
44706;9;8885;34;1;1054
44707;3;8885;39;3;7508
44708;2;8885;43;3;629
44709;1;8885;61;3;3743
44710;7;8885;68;1;5889
44711;4;8886;3;3;8464
44712;5;8886;17;1;3889
44713;3;8886;45;2;6538
44714;1;8886;58;3;5911
44715;6;8886;87;2;7041
44716;2;8886;98;2;9404
44717;1;8887;3;2;1811
44718;4;8887;5;3;4830
44719;3;8887;6;2;2308
44720;5;8887;22;2;1737
44721;2;8887;51;1;9777
44722;6;8887;51;3;6951
44723;8;8887;87;1;5177
44724;7;8887;90;3;6510
44725;4;8888;6;3;7927
44726;3;8888;57;3;8067
44727;1;8888;66;2;9521
44728;2;8888;77;2;696
44729;2;8889;21;2;6412
44730;4;8889;71;2;3149
44731;3;8889;80;1;1641
44732;1;8889;83;2;3894
44733;1;8890;9;3;8483
44734;2;8890;52;2;6053
44735;4;8890;80;1;8844
44736;3;8890;84;2;2440
44737;2;8891;3;3;5164
44738;7;8891;12;2;1306
44739;4;8891;23;3;3654
44740;6;8891;33;3;3269
44741;3;8891;62;1;3174
44742;5;8891;65;1;7335
44743;1;8891;83;1;7275
44744;1;8892;47;2;2062
44745;4;8892;69;3;1565
44746;5;8892;69;1;7292
44747;3;8892;76;2;392
44748;2;8892;90;3;2894
44749;5;8893;34;3;9326
44750;2;8893;37;3;5607
44751;3;8893;57;3;4779
44752;4;8893;76;1;6198
44753;1;8893;82;2;5958
44754;6;8893;84;1;1089
44755;2;8894;8;1;7395
44756;3;8894;32;3;9235
44757;1;8894;76;1;8475
44758;4;8895;1;3;3349
44759;1;8895;14;2;1676
44760;2;8895;21;3;6653
44761;3;8895;45;1;1844
44762;2;8896;5;1;7404
44763;1;8896;30;2;242
44764;5;8896;36;1;5682
44765;3;8896;40;1;6667
44766;8;8896;55;1;863
44767;6;8896;57;1;6846
44768;4;8896;82;2;4771
44769;7;8896;98;2;4613
44770;8;8897;3;1;1535
44771;2;8897;16;2;8487
44772;6;8897;52;1;4245
44773;5;8897;60;3;9964
44774;1;8897;64;1;3679
44775;3;8897;69;1;4567
44776;4;8897;70;2;2973
44777;7;8897;100;1;5719
44778;1;8898;20;2;9551
44779;3;8899;38;2;6474
44780;1;8899;55;3;5476
44781;5;8899;57;3;1638
44782;4;8899;73;2;2737
44783;2;8899;79;1;2438
44784;5;8900;2;1;4804
44785;2;8900;12;1;6964
44786;1;8900;32;3;4293
44787;3;8900;43;3;9503
44788;7;8900;45;3;5462
44789;4;8900;65;2;2396
44790;6;8900;95;2;5050
44791;1;8901;30;2;4415
44792;4;8901;34;2;5848
44793;2;8901;51;1;4773
44794;3;8901;71;3;1847
44795;2;8902;1;2;6277
44796;4;8902;14;2;4864
44797;3;8902;17;2;2400
44798;7;8902;17;1;4022
44799;8;8902;27;1;4003
44800;5;8902;46;3;213
44801;1;8902;93;1;9402
44802;6;8902;95;2;5301
44803;2;8903;40;2;2561
44804;1;8903;62;1;3027
44805;4;8904;7;1;6819
44806;2;8904;15;1;2047
44807;1;8904;66;2;1052
44808;3;8904;99;3;8842
44809;3;8905;12;2;2098
44810;2;8905;13;2;9577
44811;1;8905;32;1;1349
44812;4;8905;61;3;7910
44813;2;8906;17;2;8776
44814;3;8906;17;3;2000
44815;1;8906;44;2;5747
44816;4;8906;67;1;8186
44817;1;8907;9;1;8556
44818;2;8907;10;1;3670
44819;3;8907;81;3;2004
44820;5;8908;1;3;4903
44821;2;8908;18;2;126
44822;1;8908;40;1;8723
44823;3;8908;61;1;2495
44824;4;8908;74;2;1075
44825;6;8908;94;2;7116
44826;8;8909;19;1;4532
44827;5;8909;23;3;1014
44828;6;8909;34;3;202
44829;4;8909;42;1;5992
44830;3;8909;47;3;6829
44831;2;8909;62;2;9801
44832;7;8909;76;1;1347
44833;1;8909;96;2;2166
44834;9;8909;96;2;4380
44835;3;8910;5;2;4239
44836;5;8910;10;3;5546
44837;6;8910;35;2;9452
44838;2;8910;83;3;4597
44839;1;8910;84;1;398
44840;4;8910;85;2;6629
44841;7;8910;94;2;4464
