id_orden;cliente_id_cliente;fecha_orden
9477;12278;2023-10-11
9478;2873;2023-10-13
9479;10745;2023-10-17
9480;10614;2023-10-13
9481;2239;2023-10-15
9482;11067;2023-10-17
9483;6208;2023-10-04
9484;8587;2023-10-28
9485;12467;2023-10-27
9486;12536;2023-10-21
9487;15328;2023-10-17
9488;11219;2023-10-21
9489;11932;2023-10-18
9490;19057;2023-10-07
9491;13625;2023-10-08
9492;19623;2023-10-03
9493;10176;2023-10-28
9494;16816;2023-10-30
9495;11939;2023-10-28
9496;18326;2023-10-02
9497;2992;2023-10-11
9498;15664;2023-10-19
9499;19233;2023-10-07
9500;19249;2023-10-31
9501;157;2023-10-24
9502;14047;2023-10-23
9503;9887;2023-10-24
9504;15401;2023-10-09
9505;14559;2023-10-08
9506;3804;2023-10-02
9507;18981;2023-10-31
9508;770;2023-10-23
9509;18376;2023-10-02
9510;9868;2023-10-03
9511;5941;2023-10-08
9512;15427;2023-10-04
9513;1481;2023-10-17
9514;4073;2023-10-14
9515;9508;2023-10-05
9516;16948;2023-10-16
9517;10928;2023-10-11
9518;19844;2023-10-20
9519;12671;2023-10-11
9520;588;2023-10-16
9521;12513;2023-10-05
9522;15021;2023-10-18
9523;19768;2023-10-26
9524;12268;2023-10-21
9525;12564;2023-10-04
9526;2779;2023-10-08
9527;17357;2023-10-05
9528;3497;2023-10-05
9529;10196;2023-10-27
9530;5855;2023-10-01
9531;17180;2023-10-22
9532;14364;2023-10-21
9533;14397;2023-10-30
9534;2871;2023-10-14
9535;7893;2023-10-19
9536;15571;2023-10-16
9537;5382;2023-10-08
9538;15147;2023-10-31
9539;15091;2023-10-08
9540;12758;2023-10-08
9541;5233;2023-10-24
9542;11107;2023-10-13
9543;16575;2023-10-09
9544;6736;2023-10-14
9545;6293;2023-10-26
9546;969;2023-10-29
9547;2459;2023-10-11
9548;19837;2023-10-18
9549;17478;2023-10-13
9550;5440;2023-10-12
9551;16200;2023-10-24
9552;10727;2023-10-15
9553;19816;2023-10-09
9554;16111;2023-10-11
9555;15151;2023-10-29
9556;1158;2023-10-31
9557;17968;2023-10-24
9558;17710;2023-10-31
9559;10239;2023-10-30
9560;7377;2023-10-10
9561;11256;2023-10-12
9562;10477;2023-10-26
9563;10457;2023-10-18
9564;15746;2023-10-06
9565;560;2023-10-01
9566;14974;2023-10-01
9567;6774;2023-10-13
9568;13358;2023-10-11
9569;6723;2023-10-25
9570;4143;2023-10-07
9571;2210;2023-10-22
9572;18908;2023-10-18
9573;3553;2023-10-02
9574;2174;2023-10-22
9575;15798;2023-10-29
9576;10942;2023-10-28
9577;3794;2023-10-01
9578;17151;2023-10-01
9579;3679;2023-10-13
9580;9580;2023-10-02
9581;3959;2023-10-26
9582;1246;2023-10-17
9583;10817;2023-10-22
9584;3929;2023-10-04
9585;13338;2023-10-24
9586;7698;2023-10-30
9587;16800;2023-10-23
9588;14620;2023-10-10
9589;17403;2023-10-24
9590;16994;2023-10-12
9591;10144;2023-10-30
9592;5760;2023-10-15
9593;1182;2023-10-18
9594;17464;2023-10-01
9595;1529;2023-10-27
9596;3866;2023-10-12
9597;16668;2023-10-17
9598;8525;2023-10-20
9599;1729;2023-10-11
9600;1570;2023-10-07
9601;1393;2023-10-18
9602;7323;2023-10-08
9603;8787;2023-10-26
9604;8389;2023-10-17
9605;866;2023-10-23
9606;12627;2023-10-17
9607;6267;2023-10-04
9608;18506;2023-10-05
9609;4800;2023-10-28
9610;13778;2023-10-08
9611;16111;2023-10-31
9612;14898;2023-10-16
9613;7571;2023-10-31
9614;4871;2023-10-26
9615;5552;2023-10-31
9616;10486;2023-10-07
9617;15823;2023-10-26
9618;17473;2023-10-08
9619;13175;2023-10-07
9620;13964;2023-10-19
9621;5575;2023-10-12
9622;10091;2023-10-13
9623;15692;2023-10-01
9624;3341;2023-10-01
9625;5586;2023-10-26
9626;9701;2023-10-30
9627;15787;2023-10-10
9628;18523;2023-10-29
9629;17999;2023-10-09
9630;10599;2023-10-25
9631;5505;2023-10-21
9632;4510;2023-10-12
9633;15709;2023-10-19
9634;4291;2023-10-28
9635;16681;2023-10-13
9636;7631;2023-10-01
9637;13630;2023-10-09
9638;110;2023-10-11
9639;14605;2023-10-16
9640;3715;2023-10-01
9641;19140;2023-10-20
9642;3936;2023-10-08
9643;17758;2023-10-17
9644;16255;2023-10-04
9645;3937;2023-10-17
9646;13026;2023-10-13
9647;11991;2023-10-29
9648;1562;2023-10-08
9649;10523;2023-10-09
9650;9381;2023-10-14
9651;683;2023-10-02
9652;19658;2023-10-25
9653;7192;2023-10-29
9654;3648;2023-10-25
9655;16316;2023-10-23
9656;14647;2023-10-13
9657;11016;2023-10-19
9658;19865;2023-10-13
9659;5196;2023-10-03
9660;15598;2023-10-16
9661;16706;2023-10-30
9662;11690;2023-10-31
9663;14446;2023-10-09
9664;18739;2023-10-12
9665;2269;2023-10-26
9666;12248;2023-10-29
9667;11238;2023-10-01
9668;12084;2023-10-11
9669;13980;2023-10-16
9670;9082;2023-10-11
9671;3877;2023-10-28
9672;2280;2023-10-11
9673;18587;2023-10-05
9674;14502;2023-10-02
9675;1250;2023-10-31
9676;19737;2023-10-04
9677;1302;2023-10-05
9678;15112;2023-10-02
9679;13780;2023-10-29
9680;606;2023-10-17
9681;3738;2023-10-12
9682;18689;2023-10-30
9683;313;2023-10-31
9684;18948;2023-10-18
9685;13125;2023-10-17
9686;9446;2023-10-19
9687;2893;2023-10-14
9688;18374;2023-10-12
9689;1114;2023-10-28
9690;15150;2023-10-21
9691;12848;2023-10-20
9692;18544;2023-10-09
9693;10149;2023-10-15
9694;103;2023-10-24
9695;1881;2023-10-03
9696;9210;2023-10-18
9697;13723;2023-10-29
9698;5384;2023-10-21
9699;12887;2023-10-05
9700;15432;2023-10-30
9701;6992;2023-10-29
9702;19395;2023-10-05
9703;3995;2023-10-29
9704;4982;2023-10-29
9705;5968;2023-10-20
9706;16176;2023-10-19
9707;4722;2023-10-02
9708;1206;2023-10-13
9709;3688;2023-10-06
9710;15428;2023-10-08
9711;12419;2023-10-22
9712;6842;2023-10-14
9713;5178;2023-10-24
9714;5589;2023-10-26
9715;17644;2023-10-24
9716;11884;2023-10-29
9717;16623;2023-10-07
9718;18808;2023-10-05
9719;15212;2023-10-20
9720;17710;2023-10-12
9721;252;2023-10-29
9722;9601;2023-10-07
9723;18581;2023-10-16
9724;15284;2023-10-14
9725;6077;2023-10-06
9726;12537;2023-10-31
9727;8335;2023-10-10
9728;3099;2023-10-26
9729;12118;2023-10-09
9730;12612;2023-10-10
9731;18959;2023-10-11
9732;6363;2023-10-11
9733;9383;2023-10-24
9734;19394;2023-10-26
9735;959;2023-10-19
9736;16134;2023-10-22
9737;1837;2023-10-21
9738;11127;2023-10-01
9739;4413;2023-10-12
9740;9753;2023-10-05
9741;1083;2023-10-05
9742;6301;2023-10-15
9743;6719;2023-10-06
9744;13959;2023-10-01
9745;17786;2023-10-25
9746;3468;2023-10-08
9747;14149;2023-10-05
9748;19;2023-10-20
9749;3880;2023-10-06
9750;1326;2023-10-22
9751;14327;2023-10-11
9752;3320;2023-10-03
9753;4795;2023-10-26
9754;9172;2023-10-14
9755;3009;2023-10-23
9756;18578;2023-10-01
9757;17499;2023-10-13
9758;6142;2023-10-27
9759;17455;2023-10-31
9760;9178;2023-10-27
9761;4459;2023-10-20
9762;13919;2023-10-19
9763;3001;2023-10-14
9764;10493;2023-10-14
9765;18658;2023-10-07
9766;3874;2023-10-26
9767;13970;2023-10-19
9768;10285;2023-10-30
9769;2688;2023-10-18
9770;16812;2023-10-16
9771;6798;2023-10-06
9772;268;2023-10-31
9773;12893;2023-10-04
9774;8943;2023-10-08
9775;6338;2023-10-07
9776;377;2023-10-10
9777;11618;2023-10-08
9778;339;2023-10-10
9779;11262;2023-10-22
9780;13385;2023-10-19
9781;8416;2023-10-25
9782;16520;2023-10-21
9783;14819;2023-10-11
9784;7946;2023-10-17
9785;4615;2023-10-25
9786;14494;2023-10-19
9787;1985;2023-10-14
9788;7331;2023-10-18
9789;14065;2023-10-12
9790;9349;2023-10-16
9791;19274;2023-10-03
9792;19460;2023-10-14
9793;17948;2023-10-19
9794;2573;2023-10-13
9795;19582;2023-10-21
9796;19544;2023-10-08
9797;18102;2023-10-08
9798;14071;2023-10-14
9799;18135;2023-10-29
9800;11249;2023-10-04
9801;13846;2023-10-08
9802;11211;2023-10-06
9803;17520;2023-10-19
9804;18749;2023-10-19
9805;15166;2023-10-08
9806;3012;2023-10-30
9807;19347;2023-10-14
9808;8622;2023-10-12
9809;17396;2023-10-19
9810;17062;2023-10-25
9811;1593;2023-10-17
9812;17141;2023-10-09
9813;1535;2023-10-23
9814;8357;2023-10-02
9815;19280;2023-10-25
9816;16606;2023-10-17
9817;16395;2023-10-01
9818;19051;2023-10-15
9819;18108;2023-10-16
9820;13387;2023-10-13
9821;10986;2023-10-15
9822;15421;2023-10-27
9823;6262;2023-10-26
9824;16573;2023-10-11
9825;17383;2023-10-16
9826;2575;2023-10-15
9827;5547;2023-10-04
9828;9529;2023-10-02
9829;13028;2023-10-31
9830;15792;2023-10-10
9831;3699;2023-10-01
9832;14390;2023-10-26
9833;3693;2023-10-27
9834;11086;2023-10-11
9835;15823;2023-10-18
9836;10105;2023-10-21
9837;12489;2023-10-10
9838;10361;2023-10-30
9839;3348;2023-10-23
9840;5421;2023-10-12
9841;11967;2023-10-14
9842;12284;2023-10-14
9843;11095;2023-10-27
9844;10399;2023-10-19
9845;13085;2023-10-09
9846;10718;2023-10-01
9847;240;2023-10-15
9848;1815;2023-10-15
9849;3890;2023-10-01
9850;5712;2023-10-28
9851;205;2023-10-25
9852;9640;2023-10-14
9853;17423;2023-10-20
9854;6980;2023-10-03
9855;15603;2023-10-22
9856;127;2023-10-29
9857;6972;2023-10-05
9858;17046;2023-10-04
9859;10976;2023-10-26
9860;12735;2023-10-21
9861;11269;2023-10-13
9862;14913;2023-10-13
9863;16248;2023-10-29
9864;4480;2023-10-21
9865;902;2023-10-28
9866;16969;2023-10-31
9867;15028;2023-10-15
9868;13451;2023-10-25
9869;10188;2023-10-13
9870;8376;2023-10-08
9871;14664;2023-10-07
9872;19762;2023-10-01
9873;12405;2023-10-02
9874;19153;2023-10-11
9875;8228;2023-10-13
9876;14432;2023-10-25
9877;524;2023-10-15
9878;18918;2023-10-05
9879;9460;2023-10-14
9880;7787;2023-10-20
9881;14059;2023-10-30
9882;3325;2023-10-24
9883;18119;2023-10-03
9884;7744;2023-10-20
9885;13230;2023-10-17
9886;8112;2023-10-22
9887;6247;2023-10-11
9888;19930;2023-10-02
9889;16807;2023-10-15
9890;7923;2023-10-18
9891;3247;2023-10-21
9892;5816;2023-10-03
9893;12915;2023-10-07
9894;14454;2023-10-09
9895;15354;2023-10-05
9896;2063;2023-10-25
9897;5669;2023-10-30
9898;13778;2023-10-17
9899;93;2023-10-31
9900;1772;2023-10-31
9901;19379;2023-10-17
9902;13620;2023-10-16
9903;17101;2023-10-19
9904;1395;2023-10-14
9905;14771;2023-10-18
9906;3304;2023-10-29
9907;10365;2023-10-25
9908;5028;2023-10-29
9909;6209;2023-10-06
9910;19254;2023-10-13
9911;16019;2023-10-15
9912;13124;2023-10-12
9913;10924;2023-10-31
9914;19268;2023-10-28
9915;10574;2023-10-03
9916;18416;2023-10-09
9917;11350;2023-10-09
9918;8732;2023-10-10
9919;5044;2023-10-27
9920;2949;2023-10-24
9921;3432;2023-10-21
9922;1045;2023-10-04
9923;9461;2023-10-21
9924;12579;2023-10-28
9925;760;2023-10-31
9926;16514;2023-10-31
9927;1148;2023-10-22
9928;12307;2023-10-19
9929;16579;2023-10-07
9930;17912;2023-10-29
9931;7695;2023-10-30
9932;12489;2023-10-27
9933;2066;2023-10-12
9934;8477;2023-10-02
9935;2275;2023-10-08
9936;4521;2023-10-05
9937;1874;2023-10-20
9938;17573;2023-10-20
9939;18056;2023-10-30
9940;10637;2023-10-27
9941;12229;2023-10-26
9942;4711;2023-10-06
9943;5236;2023-10-28
9944;1453;2023-10-03
9945;17163;2023-10-22
9946;7149;2023-10-15
9947;1850;2023-10-28
9948;16254;2023-10-15
9949;16777;2023-10-17
9950;17447;2023-10-10
9951;69;2023-10-20
9952;16482;2023-10-13
9953;15652;2023-10-17
9954;12655;2023-10-11
9955;15242;2023-10-11
9956;17894;2023-10-06
9957;7462;2023-10-11
9958;2687;2023-10-11
9959;18330;2023-10-08
9960;14863;2023-10-14
9961;3002;2023-10-25
9962;3882;2023-10-17
9963;6280;2023-10-25
9964;41;2023-10-15
9965;7152;2023-10-05
9966;14585;2023-10-11
9967;4767;2023-10-05
9968;18019;2023-10-10
9969;1105;2023-10-09
9970;7945;2023-10-09
9971;5535;2023-10-24
9972;15483;2023-10-13
9973;17928;2023-10-08
9974;6557;2023-10-23
9975;15648;2023-10-07
9976;13257;2023-10-02
9977;920;2023-10-02
9978;5613;2023-10-17
9979;14475;2023-10-01
9980;10818;2023-10-08
9981;11526;2023-10-29
9982;11453;2023-10-12
9983;15986;2023-10-31
9984;8989;2023-10-19
9985;10478;2023-10-04
9986;14342;2023-10-30
9987;11895;2023-10-31
9988;7668;2023-10-31
9989;8412;2023-10-25
9990;3343;2023-10-14
9991;17424;2023-10-04
9992;17301;2023-10-29
9993;6600;2023-10-25
9994;11393;2023-10-02
9995;11298;2023-10-18
9996;16753;2023-10-25
9997;19092;2023-10-17
9998;14007;2023-10-21
9999;5119;2023-10-06
10000;7004;2023-10-20
10001;12934;2023-11-19
10002;2761;2023-11-29
10003;16077;2023-11-17
10004;16213;2023-11-23
10005;10403;2023-11-14
10006;16547;2023-11-15
10007;6944;2023-11-08
10008;12923;2023-11-16
10009;16213;2023-11-28
10010;12874;2023-11-08
10011;8457;2023-11-16
10012;5608;2023-11-14
10013;6365;2023-11-06
10014;1826;2023-11-06
10015;7152;2023-11-16
10016;7543;2023-11-19
10017;6220;2023-11-24
10018;13489;2023-11-23
10019;15640;2023-11-20
10020;19887;2023-11-08
10021;15305;2023-11-27
10022;16189;2023-11-26
10023;7979;2023-11-25
10024;12759;2023-11-06
10025;5906;2023-11-20
10026;15792;2023-11-08
10027;7694;2023-11-25
10028;13440;2023-11-25
10029;7971;2023-11-19
10030;18556;2023-11-16
10031;14692;2023-11-01
10032;16195;2023-11-24
10033;12698;2023-11-16
10034;270;2023-11-30
10035;16498;2023-11-14
10036;11285;2023-11-25
10037;2502;2023-11-13
10038;15994;2023-11-30
10039;10690;2023-11-27
10040;16393;2023-11-05
10041;17233;2023-11-05
10042;3622;2023-11-23
10043;9308;2023-11-15
10044;12251;2023-11-14
10045;3919;2023-11-03
10046;9077;2023-11-10
10047;15951;2023-11-17
10048;2255;2023-11-22
10049;5370;2023-11-22
10050;18270;2023-11-18
10051;7368;2023-11-30
10052;6672;2023-11-15
10053;5989;2023-11-17
10054;15371;2023-11-18
10055;10061;2023-11-09
10056;10479;2023-11-17
10057;15505;2023-11-06
10058;893;2023-11-14
10059;10848;2023-11-13
10060;14220;2023-11-07
10061;6170;2023-11-22
10062;15885;2023-11-22
10063;9398;2023-11-05
10064;7237;2023-11-23
10065;6318;2023-11-01
10066;16822;2023-11-17
10067;6174;2023-11-07
10068;10212;2023-11-24
10069;12467;2023-11-03
10070;10492;2023-11-12
10071;6320;2023-11-06
10072;6427;2023-11-19
10073;8246;2023-11-29
10074;15579;2023-11-03
10075;12038;2023-11-26
10076;4135;2023-11-19
10077;1324;2023-11-09
10078;17941;2023-11-14
10079;1093;2023-11-19
10080;10592;2023-11-11
10081;7871;2023-11-26
10082;8693;2023-11-26
10083;5608;2023-11-04
10084;4440;2023-11-05
10085;13243;2023-11-20
10086;306;2023-11-17
10087;18236;2023-11-01
10088;9173;2023-11-19
10089;4791;2023-11-05
10090;12952;2023-11-14
10091;5071;2023-11-27
10092;12721;2023-11-24
10093;15216;2023-11-16
10094;6828;2023-11-14
10095;2296;2023-11-11
10096;6060;2023-11-27
10097;13053;2023-11-10
10098;10361;2023-11-28
10099;9176;2023-11-19
10100;14231;2023-11-22
10101;2657;2023-11-21
10102;14176;2023-11-24
10103;36;2023-11-11
10104;6278;2023-11-25
10105;16790;2023-11-11
10106;15094;2023-11-25
10107;6205;2023-11-09
10108;722;2023-11-16
10109;6352;2023-11-05
10110;14768;2023-11-01
10111;14673;2023-11-15
10112;3935;2023-11-07
10113;3187;2023-11-04
10114;7556;2023-11-29
10115;9218;2023-11-05
10116;9523;2023-11-27
10117;9533;2023-11-03
10118;713;2023-11-12
10119;3732;2023-11-18
10120;1550;2023-11-23
10121;10058;2023-11-25
10122;4655;2023-11-14
10123;14282;2023-11-16
10124;12590;2023-11-22
10125;18735;2023-11-09
10126;10157;2023-11-28
10127;10625;2023-11-09
10128;6055;2023-11-16
10129;13015;2023-11-21
10130;5385;2023-11-21
10131;13904;2023-11-18
10132;12788;2023-11-01
10133;6156;2023-11-26
10134;15332;2023-11-29
10135;18680;2023-11-18
10136;12653;2023-11-11
10137;11080;2023-11-12
10138;15864;2023-11-07
10139;14629;2023-11-18
10140;2647;2023-11-21
10141;13217;2023-11-03
10142;4952;2023-11-28
10143;4891;2023-11-08
10144;12739;2023-11-18
10145;11934;2023-11-13
10146;15637;2023-11-21
10147;18391;2023-11-12
10148;17569;2023-11-07
10149;1383;2023-11-28
10150;19583;2023-11-29
10151;16614;2023-11-05
10152;3149;2023-11-24
10153;10238;2023-11-03
10154;4550;2023-11-25
10155;7255;2023-11-10
10156;14101;2023-11-01
10157;11843;2023-11-11
10158;1623;2023-11-13
10159;1616;2023-11-23
10160;5445;2023-11-14
10161;14263;2023-11-01
10162;16363;2023-11-14
10163;17450;2023-11-24
10164;13573;2023-11-08
10165;19897;2023-11-01
10166;981;2023-11-06
10167;2814;2023-11-07
10168;6352;2023-11-26
10169;6298;2023-11-05
10170;10486;2023-11-19
10171;13496;2023-11-07
10172;13639;2023-11-17
10173;16741;2023-11-11
10174;18907;2023-11-14
10175;5575;2023-11-08
10176;10551;2023-11-21
10177;6415;2023-11-01
10178;18493;2023-11-10
10179;82;2023-11-24
10180;3546;2023-11-12
10181;4831;2023-11-23
10182;16585;2023-11-12
10183;8747;2023-11-24
10184;3525;2023-11-23
10185;16126;2023-11-27
10186;6365;2023-11-24
10187;18406;2023-11-07
10188;15673;2023-11-22
10189;18980;2023-11-06
10190;18126;2023-11-20
10191;5804;2023-11-06
10192;13007;2023-11-07
10193;13717;2023-11-28
10194;12201;2023-11-25
10195;16772;2023-11-20
10196;18511;2023-11-17
10197;8159;2023-11-07
10198;18826;2023-11-27
10199;4446;2023-11-01
10200;9452;2023-11-21
10201;3364;2023-11-03
10202;1458;2023-11-22
10203;7160;2023-11-15
10204;6198;2023-11-19
10205;6247;2023-11-14
10206;16210;2023-11-22
10207;14769;2023-11-23
10208;5839;2023-11-04
10209;11030;2023-11-25
10210;3724;2023-11-10
10211;3811;2023-11-15
10212;5057;2023-11-28
10213;7889;2023-11-27
10214;3055;2023-11-07
10215;19119;2023-11-16
10216;17916;2023-11-15
10217;176;2023-11-28
10218;316;2023-11-16
10219;19201;2023-11-21
10220;5968;2023-11-11
10221;2704;2023-11-13
10222;2598;2023-11-03
10223;3556;2023-11-03
10224;9684;2023-11-01
10225;5567;2023-11-18
10226;18083;2023-11-14
10227;6691;2023-11-05
10228;13218;2023-11-10
10229;5500;2023-11-20
10230;893;2023-11-08
10231;4681;2023-11-05
10232;10764;2023-11-06
10233;539;2023-11-26
10234;7380;2023-11-25
10235;15538;2023-11-24
10236;9343;2023-11-20
10237;4961;2023-11-30
10238;1962;2023-11-20
10239;8792;2023-11-14
10240;15215;2023-11-14
10241;18867;2023-11-17
10242;6437;2023-11-28
10243;14877;2023-11-04
10244;12373;2023-11-07
10245;9446;2023-11-04
10246;1683;2023-11-10
10247;15474;2023-11-11
10248;7664;2023-11-24
10249;10450;2023-11-24
10250;14463;2023-11-03
10251;13250;2023-11-09
10252;12210;2023-11-26
10253;4852;2023-11-08
10254;8665;2023-11-24
10255;16953;2023-11-20
10256;3241;2023-11-10
10257;9052;2023-11-27
10258;3840;2023-11-25
10259;17977;2023-11-04
10260;15848;2023-11-12
10261;2158;2023-11-28
10262;10835;2023-11-21
10263;8251;2023-11-26
10264;16134;2023-11-19
10265;7512;2023-11-02
10266;5701;2023-11-04
10267;15701;2023-11-15
10268;15242;2023-11-13
10269;17889;2023-11-30
10270;12655;2023-11-15
10271;17054;2023-11-11
10272;4435;2023-11-12
10273;1681;2023-11-13
10274;15766;2023-11-24
10275;10421;2023-11-29
10276;8965;2023-11-27
10277;309;2023-11-16
10278;6288;2023-11-10
10279;6552;2023-11-05
10280;18056;2023-11-01
10281;21;2023-11-26
10282;10343;2023-11-12
10283;2999;2023-11-18
10284;14117;2023-11-27
10285;11366;2023-11-11
10286;16761;2023-11-26
10287;18449;2023-11-05
10288;1781;2023-11-18
10289;17679;2023-11-23
10290;5734;2023-11-13
10291;9135;2023-11-18
10292;15757;2023-11-09
10293;4426;2023-11-04
10294;3799;2023-11-25
10295;4856;2023-11-08
10296;196;2023-11-11
10297;537;2023-11-30
10298;6553;2023-11-17
10299;19977;2023-11-14
10300;8041;2023-11-24
10301;11493;2023-11-04
10302;17928;2023-11-12
10303;9924;2023-11-17
10304;19386;2023-11-28
10305;10657;2023-11-27
10306;7706;2023-11-30
10307;19167;2023-11-03
10308;9077;2023-11-19
10309;14369;2023-11-03
10310;7275;2023-11-06
10311;18430;2023-11-15
10312;1112;2023-11-01
10313;8872;2023-11-23
10314;15985;2023-11-11
10315;10755;2023-11-06
10316;13950;2023-11-28
10317;6286;2023-11-20
10318;12010;2023-11-28
10319;2531;2023-11-30
10320;2777;2023-11-23
10321;1990;2023-11-28
10322;14950;2023-11-24
10323;10062;2023-11-05
10324;6832;2023-11-20
10325;5510;2023-11-29
10326;19194;2023-11-07
10327;15122;2023-11-22
10328;2654;2023-11-10
10329;8706;2023-11-22
10330;14145;2023-11-30
10331;5930;2023-11-28
10332;3331;2023-11-21
10333;19154;2023-11-18
10334;18300;2023-11-21
10335;3581;2023-11-07
10336;11131;2023-11-04
10337;2332;2023-11-05
10338;19501;2023-11-17
10339;9164;2023-11-18
10340;11918;2023-11-25
10341;17171;2023-11-30
10342;985;2023-11-06
10343;4201;2023-11-20
10344;6091;2023-11-06
10345;8250;2023-11-19
10346;9688;2023-11-18
10347;3125;2023-11-25
10348;595;2023-11-03
10349;5218;2023-11-07
10350;14958;2023-11-11
10351;17534;2023-11-14
10352;17961;2023-11-03
10353;15264;2023-11-09
10354;11578;2023-11-12
10355;11001;2023-11-25
10356;4605;2023-11-22
10357;12107;2023-11-22
10358;7676;2023-11-24
10359;6374;2023-11-04
10360;2626;2023-11-27
10361;12365;2023-11-30
10362;15483;2023-11-18
10363;18118;2023-11-11
10364;3178;2023-11-26
10365;3300;2023-11-10
10366;4314;2023-11-26
10367;530;2023-11-10
10368;5787;2023-11-29
10369;3009;2023-11-13
10370;15654;2023-11-09
10371;4465;2023-11-12
10372;14193;2023-11-30
10373;8797;2023-11-21
10374;1673;2023-11-07
10375;17625;2023-11-11
10376;12753;2023-11-01
10377;16862;2023-11-06
10378;10656;2023-11-20
10379;8757;2023-11-22
10380;9772;2023-11-02
10381;13136;2023-11-08
10382;14995;2023-11-23
10383;12997;2023-11-04
10384;13013;2023-11-27
10385;12899;2023-11-26
10386;15034;2023-11-30
10387;806;2023-11-28
10388;9593;2023-11-01
10389;19200;2023-11-12
10390;13588;2023-11-05
10391;9837;2023-11-01
10392;19193;2023-11-08
10393;227;2023-11-19
10394;12471;2023-11-14
10395;8879;2023-11-13
10396;15824;2023-11-09
10397;14126;2023-11-28
10398;18065;2023-11-21
10399;15899;2023-11-02
10400;6275;2023-11-03
10401;5517;2023-11-30
10402;12759;2023-11-05
10403;13545;2023-11-22
10404;16568;2023-11-27
10405;19185;2023-11-18
10406;11257;2023-11-29
10407;12886;2023-11-20
10408;17819;2023-11-05
10409;3678;2023-11-07
10410;8729;2023-11-30
10411;8594;2023-11-08
10412;19222;2023-11-28
10413;3826;2023-11-02
10414;12830;2023-11-27
10415;8678;2023-11-25
10416;1938;2023-11-11
10417;4814;2023-11-18
10418;888;2023-11-05
10419;1164;2023-11-30
10420;1901;2023-11-25
10421;2548;2023-11-25
10422;9926;2023-11-05
10423;19495;2023-11-18
10424;8281;2023-11-23
10425;4245;2023-11-22
10426;7158;2023-11-28
10427;2166;2023-11-16
10428;11395;2023-11-10
10429;9908;2023-11-03
10430;18238;2023-11-14
10431;12135;2023-11-18
10432;7596;2023-11-29
10433;12324;2023-11-23
10434;7979;2023-11-26
10435;6689;2023-11-16
10436;14800;2023-11-23
10437;541;2023-11-23
10438;11331;2023-11-20
10439;5848;2023-11-05
10440;12480;2023-11-03
10441;5682;2023-11-26
10442;19622;2023-11-28
10443;10996;2023-11-14
10444;3191;2023-11-05
10445;8957;2023-11-01
10446;3782;2023-11-11
10447;16509;2023-11-26
10448;18049;2023-11-02
10449;13694;2023-11-13
10450;15027;2023-11-01
10451;5302;2023-11-24
10452;10249;2023-11-01
10453;18350;2023-11-03
10454;4574;2023-11-05
10455;6910;2023-11-03
10456;11912;2023-11-01
10457;14461;2023-11-12
10458;19047;2023-11-10
10459;5703;2023-11-25
10460;959;2023-11-16
10461;7951;2023-11-08
10462;5031;2023-11-16
10463;5994;2023-11-25
10464;10015;2023-11-04
10465;18526;2023-11-28
10466;17460;2023-11-20
10467;13615;2023-11-25
10468;9724;2023-11-19
10469;9602;2023-11-20
10470;10262;2023-11-07
10471;8351;2023-11-27
10472;16606;2023-11-15
10473;8147;2023-11-09
10474;13691;2023-11-19
10475;8031;2023-11-23
10476;478;2023-11-14
10477;11919;2023-11-22
10478;5791;2023-11-29
10479;7244;2023-11-23
10480;2893;2023-11-19
10481;8657;2023-11-17
10482;13729;2023-11-16
10483;4964;2023-11-22
10484;11784;2023-11-21
10485;9898;2023-11-08
10486;19858;2023-11-17
10487;11082;2023-11-18
10488;966;2023-11-25
10489;2977;2023-11-24
10490;8844;2023-11-20
10491;16588;2023-11-02
10492;5588;2023-11-07
10493;1376;2023-11-02
10494;7651;2023-11-29
10495;8014;2023-11-22
10496;16641;2023-11-06
10497;12789;2023-11-08
10498;3231;2023-11-23
10499;6113;2023-11-01
10500;12366;2023-11-05
10501;5520;2023-11-09
10502;2982;2023-11-24
10503;8661;2023-11-27
10504;612;2023-11-21
10505;13076;2023-11-07
10506;7470;2023-11-08
10507;6052;2023-11-20
10508;14739;2023-11-14
10509;17115;2023-11-14
10510;1037;2023-11-22
10511;9359;2023-11-28
10512;19659;2023-11-17
10513;3757;2023-11-05
10514;8453;2023-11-02
10515;15613;2023-11-29
10516;4016;2023-11-04
10517;12724;2023-11-30
10518;7260;2023-11-26
10519;15602;2023-11-28
10520;2356;2023-11-02
10521;2595;2023-11-20
10522;5295;2023-11-21
10523;7891;2023-11-24
10524;8512;2023-11-27
10525;10944;2023-11-25
10526;16518;2023-11-21
10527;10498;2023-11-23
10528;8380;2023-11-01
10529;19177;2023-11-26
10530;10952;2023-11-30
10531;3117;2023-11-27
10532;18706;2023-11-24
10533;18833;2023-11-14
10534;14132;2023-11-25
10535;5379;2023-11-30
10536;11313;2023-11-17
10537;8187;2023-11-22
10538;1484;2023-11-02
10539;3173;2023-11-17
10540;3461;2023-11-12
10541;1411;2023-11-05
10542;12691;2023-11-09
10543;1515;2023-11-25
10544;6225;2023-11-10
10545;17501;2023-11-19
10546;1280;2023-11-12
10547;16718;2023-11-14
10548;19348;2023-11-29
10549;12492;2023-11-16
10550;12597;2023-11-09
10551;18103;2023-11-16
10552;13293;2023-11-09
10553;17188;2023-11-21
10554;4991;2023-11-05
10555;19337;2023-11-06
